amount,frequency,location_change,device_change,hour_of_day,is_fraud
81.11,1,0,0,13,0
61.39,2,0,0,11,0
83.7,1,1,0,14,0
52.39,5,0,0,10,0
28.75,5,0,0,9,0
55.28,5,0,0,18,0
38.11,3,0,0,14,0
21.92,9,0,0,13,0
26.04,3,0,0,16,0
30.27,2,0,0,19,0
8.42,3,0,0,8,0
13.46,5,0,0,8,0
43.08,3,0,0,22,0
91.49,2,0,0,18,0
25.15,4,0,0,22,0
86.77,1,0,0,9,0
491.1,1,0,0,18,0
32.27,3,0,1,15,0
24.96,3,0,0,8,0
113.52,1,0,0,18,0
129.24,3,0,0,11,0
15.84,4,1,0,13,0
9154.99,23,1,1,4,1
208.82,5,0,0,13,0
40.91,2,1,0,14,0
14400.75,16,1,1,1,1
93.75,4,0,0,19,0
26.53,2,0,0,15,0
10.02,2,1,0,20,0
153.87,4,0,0,10,0
32.86,1,0,0,8,0
53.29,5,0,0,9,0
30.01,1,0,0,13,0
153.31,7,0,0,10,0
31.53,2,0,0,18,0
6405.35,18,0,0,0,1
129.47,3,0,0,12,0
58.55,0,0,0,18,0
103.41,5,0,0,11,0
29.79,1,0,0,22,0
29.29,7,0,0,11,0
40.03,2,0,0,17,0
336.32,5,0,0,15,0
53.84,2,0,0,20,0
147.57,6,0,0,15,0
90.4,7,0,0,16,0
26.75,2,0,0,20,0
52.5,2,0,0,21,0
18034.82,23,1,1,0,1
102.04,3,0,0,17,0
63.29,5,0,0,10,0
57.63,6,0,0,15,0
230.74,1,0,0,16,0
23.64,5,0,0,8,0
30.07,0,0,1,21,0
273.96,1,1,0,9,0
5000.0,11,1,1,3,1
50.98,3,0,0,14,0
142.24,5,0,0,17,0
57.54,2,1,0,21,0
3.14,2,0,0,22,0
26.17,1,0,0,19,0
27.72,4,0,0,12,0
66.13,3,0,0,18,0
17.68,5,0,0,10,0
37.32,3,0,0,16,0
34.77,2,0,0,9,0
188.14,3,1,0,8,0
32.52,6,0,0,9,0
26.29,4,0,0,11,0
5000.0,9,1,0,3,1
35.95,2,0,0,20,0
78.27,2,0,0,15,0
20.93,1,0,0,19,0
52.74,2,0,0,8,0
53.22,3,0,0,12,0
5000.0,14,1,1,0,1
22.41,3,0,0,17,0
21.84,5,0,0,11,0
30.55,4,0,0,13,0
127.63,5,0,0,14,0
100.03,2,1,0,18,0
121.26,5,1,1,10,0
46.04,3,1,0,12,0
165.82,5,0,0,14,0
62.72,4,0,0,9,0
207.59,4,1,0,14,0
11.17,4,0,0,15,0
22.05,3,0,0,22,0
14.7,4,0,0,22,0
17.8,4,0,0,13,0
65.16,6,1,0,11,0
25.9,4,0,0,18,0
27.84,2,0,0,10,0
135.06,5,0,0,16,0
70.07,6,0,0,15,0
153.03,2,0,0,12,0
38.0,2,0,0,21,0
74.92,3,0,0,15,0
27.98,4,0,0,15,0
134.09,7,0,0,19,0
123.93,2,0,0,18,0
29.53,5,0,0,20,0
172.89,4,0,0,16,0
140.27,3,0,0,22,0
5.66,5,0,1,13,0
69.86,4,0,0,11,0
161.21,2,0,0,15,0
19.3,0,0,0,18,0
31.66,3,0,0,19,0
18.52,5,0,0,22,0
24061.57,15,1,1,0,1
44.89,1,0,0,19,0
29.73,1,0,0,18,0
39.58,3,0,0,17,0
68.26,4,0,0,9,0
124.01,4,0,0,20,0
64.86,6,0,0,19,0
36.95,2,0,0,10,0
28.88,4,0,0,9,0
192.65,5,0,0,20,0
12.36,2,0,0,19,0
57.73,3,0,0,14,0
23.76,7,0,0,14,0
78.29,2,0,0,19,0
130.69,4,0,0,20,0
27.94,3,0,0,14,0
51.87,2,0,0,12,0
90.99,7,0,0,21,0
85.46,5,0,0,10,0
64.59,2,0,0,17,0
10.94,2,0,0,12,0
23173.19,14,1,0,0,1
25.37,2,0,0,21,0
167.65,5,0,0,19,0
46.29,3,0,0,16,0
14.94,2,0,0,15,0
69.62,4,0,0,15,0
43.15,3,0,0,12,0
184.41,7,1,0,17,0
83.78,2,0,0,22,0
7.87,7,1,0,16,0
29.85,3,0,0,15,0
17.19,2,0,0,16,0
734.23,2,0,0,22,0
25.35,5,0,0,12,0
890.88,2,0,0,18,0
29.6,2,0,0,21,0
369.7,0,0,0,14,0
187.88,4,0,0,9,0
167.21,2,0,0,20,0
12.18,2,0,0,17,0
51.1,4,0,0,13,0
20.2,3,1,0,21,0
445.73,2,0,0,13,0
54.47,2,0,0,17,0
27.65,4,0,0,20,0
16.07,5,0,0,8,0
7475.93,17,1,0,2,1
133.57,4,0,0,18,0
52.05,3,0,0,22,0
12.41,1,0,0,22,0
70.21,1,0,0,20,0
33.06,3,0,0,9,0
6.34,4,0,0,17,0
806.77,8,0,1,13,0
130.62,1,0,0,12,0
98.54,4,0,0,11,0
5000.0,19,0,0,0,1
45.42,3,0,0,15,0
16.2,6,0,0,8,0
29.56,2,0,1,21,0
15.81,3,0,0,22,0
114.96,4,0,0,21,0
88.47,3,0,0,12,0
63.54,2,0,0,8,0
156.42,3,0,0,18,0
289.23,2,0,0,15,0
115.74,3,0,0,15,0
213.41,6,0,0,10,0
73.5,4,0,0,19,0
2768.99,3,0,0,14,0
16.44,9,0,0,19,0
20.77,1,0,0,12,0
59.22,2,0,0,21,0
67642.73,11,1,1,4,1
158.21,2,0,0,11,0
128.15,5,0,0,16,0
96.38,5,0,0,17,0
156.37,3,0,0,22,0
16.28,1,0,0,18,0
76.42,2,0,0,11,0
47.38,3,0,0,12,0
47.25,4,0,0,19,0
346.09,2,0,0,9,0
407.57,2,0,0,17,0
5000.0,22,0,1,3,1
35.38,3,0,0,9,0
53.6,2,0,0,15,0
9232.98,15,1,1,5,1
61.0,3,0,0,9,0
59.81,2,0,0,10,0
90.5,1,0,0,20,0
25.49,1,0,0,21,0
62.91,8,0,0,22,0
94.28,4,0,0,20,0
17.79,1,0,0,15,0
67.92,0,0,0,12,0
10728.85,22,1,1,4,1
180.29,2,0,0,10,0
380.79,2,1,0,10,0
51.86,1,0,0,15,0
20.12,4,0,0,16,0
20.83,3,0,0,17,0
65.53,1,0,1,22,0
18.71,3,0,0,22,0
52.58,1,0,0,15,0
92.94,1,0,0,19,0
58.99,2,0,1,15,0
38.22,4,0,1,16,0
26.58,3,0,0,10,0
603.9,0,0,0,21,0
19.93,2,0,0,8,0
229.03,3,1,0,9,0
58.19,3,0,0,16,0
5000.0,19,0,1,0,1
13.77,4,0,0,20,0
56.4,4,0,0,10,0
7905.59,16,1,1,5,1
34.46,3,0,0,17,0
17.92,4,0,0,17,0
96.6,3,0,0,14,0
209.59,5,0,0,8,0
23.51,4,0,0,16,0
3.66,0,0,0,16,0
19.26,0,0,0,8,0
59.88,3,0,0,13,0
122.83,5,0,0,13,0
7.55,3,0,0,20,0
9489.5,20,1,0,2,1
77.12,1,1,0,9,0
20.08,3,0,0,20,0
12.26,5,0,0,10,0
80.07,4,0,0,15,0
508.52,0,0,0,21,0
28.27,2,0,0,18,0
29.61,2,0,0,18,0
40.33,0,0,0,20,0
19.79,3,0,0,20,0
73.08,1,0,0,10,0
76.1,1,0,0,12,0
55.08,0,0,0,10,0
84.48,3,0,0,15,0
101.02,4,0,0,11,0
116.63,10,0,0,21,0
32.56,1,0,0,21,0
167.62,4,0,0,11,0
54.16,1,0,0,20,0
71.8,6,0,0,16,0
51.2,3,0,0,12,0
69.99,2,0,0,8,0
67.61,7,1,0,21,0
209.81,5,0,0,21,0
4.54,3,1,0,10,0
76.15,5,0,0,20,0
70.72,1,0,1,22,0
61.0,1,0,0,21,0
302.49,0,0,0,18,0
17.32,2,0,0,8,0
44.01,6,0,0,20,0
58.11,0,0,0,9,0
34.72,1,0,0,8,0
22.69,4,0,0,10,0
224.55,1,0,0,19,0
109.16,1,0,0,16,0
63.93,4,0,0,22,0
66.39,5,0,0,13,0
31.47,3,0,0,19,0
116.79,1,1,0,10,0
128.32,2,1,0,22,0
22.96,4,0,0,22,0
31.21,1,0,0,12,0
67.55,6,0,0,8,0
87.86,2,0,0,17,0
167.59,5,0,0,21,0
305.56,5,0,0,16,0
116.21,3,0,0,11,0
27.28,2,0,0,22,0
79.62,0,0,0,20,0
440.7,1,0,0,10,0
175.95,7,0,0,8,0
258.58,7,0,0,11,0
125.61,3,0,0,15,0
17.21,6,0,0,12,0
14.11,2,0,0,15,0
6.84,1,0,0,14,0
64.92,3,0,0,17,0
98.74,3,0,0,22,0
12.14,5,0,0,17,0
30.64,5,0,0,22,0
245.53,4,0,0,11,0
44.96,5,0,0,8,0
154.04,0,0,0,9,0
72.74,1,0,0,10,0
131.77,5,0,0,8,0
53.52,3,0,0,20,0
5000.0,23,0,0,0,1
77.91,4,0,0,20,0
130.69,3,0,0,14,0
21.58,2,0,1,17,0
45.54,10,0,0,20,0
126.55,2,0,0,19,0
125.41,4,1,0,9,0
51.58,4,0,0,21,0
26.19,1,0,0,18,0
85.5,3,0,0,21,0
129.38,2,1,0,12,0
219.96,6,0,0,13,0
20.0,1,0,0,11,0
20.17,8,0,0,20,0
39.72,2,0,0,8,0
40.5,5,0,0,10,0
53.87,4,0,0,14,0
369.3,2,0,0,21,0
29.78,1,0,0,9,0
5000.0,11,0,0,2,1
75.08,1,0,0,15,0
76.15,2,0,0,14,0
295.65,5,0,0,20,0
27.72,0,0,0,21,0
36.13,5,0,0,14,0
114.91,2,0,0,17,0
15.65,1,0,0,20,0
5000.0,10,1,1,3,1
68.43,4,0,0,11,0
75.15,2,0,0,10,0
24.0,2,0,0,8,0
103.53,0,1,0,22,0
87.92,3,1,0,10,0
28.06,4,0,0,15,0
59.47,2,0,0,8,0
72.05,3,0,0,10,0
5000.0,9,0,0,3,1
190.49,5,0,0,20,0
24.63,4,0,0,22,0
10.9,2,0,0,13,0
274.45,6,0,0,20,0
17.31,3,0,0,11,0
84.92,3,0,0,13,0
93.38,3,0,0,18,0
150.56,3,0,0,19,0
73.03,1,0,0,8,0
8395.05,18,1,1,4,1
33.02,3,0,0,15,0
5.06,1,0,0,15,0
89.45,1,0,0,8,0
40.91,7,0,1,16,0
22.31,3,0,0,20,0
158.44,2,0,0,18,0
11381.98,18,1,0,4,1
13.36,7,1,0,21,0
37.05,2,0,0,8,0
134.07,2,0,0,16,0
26.85,7,0,0,16,0
22.39,5,0,0,9,0
71.44,4,0,0,12,0
13180.28,13,1,0,2,1
33.92,2,0,0,15,0
101.84,4,0,0,11,0
92.79,2,0,0,8,0
79.55,4,0,0,16,0
14.39,2,0,0,17,0
21.71,6,0,0,12,0
22.15,1,0,0,14,0
8.51,3,0,0,13,0
785.96,0,0,0,18,0
117.46,3,0,1,11,0
5000.0,17,1,0,2,1
70.67,1,0,0,8,0
5000.0,16,1,0,2,1
20.03,1,0,0,9,0
154.54,1,0,0,19,0
16.05,5,0,0,17,0
830.4,1,0,0,10,0
78.78,3,0,0,13,0
19.1,3,0,0,15,0
31.06,3,0,0,17,0
44.2,6,0,0,20,0
59.26,5,0,0,21,0
51.57,0,0,0,19,0
107.54,0,0,0,18,0
27.53,0,1,0,11,0
19.06,1,0,0,12,0
29.29,6,1,0,17,0
53.54,1,0,0,9,0
10.14,3,0,0,12,0
94.85,6,1,0,19,0
100.31,1,0,0,14,0
41.91,2,0,0,14,0
67.58,5,0,0,15,0
32.07,2,0,0,15,0
8.1,1,1,0,20,0
5000.0,13,1,1,1,1
15.57,2,0,0,12,0
22.18,2,0,0,22,0
271.6,3,0,0,8,0
47.49,1,0,0,14,0
16.46,1,0,0,20,0
9.84,2,1,0,16,0
34.6,5,0,0,17,0
16.05,1,0,0,9,0
90.86,2,0,0,8,0
11.73,0,0,0,11,0
20.49,2,0,0,22,0
69.13,4,0,0,22,0
5000.0,15,0,0,1,1
133.61,4,0,0,22,0
112.93,2,0,0,10,0
71.88,3,0,0,21,0
400.23,0,0,0,12,0
348.66,2,0,0,12,0
103.92,3,0,0,10,0
29.8,1,0,0,20,0
28.76,2,0,0,17,0
465.11,2,0,0,18,0
44.57,0,0,0,15,0
86.56,6,0,0,22,0
9.21,4,0,0,8,0
38.03,2,0,0,15,0
26.2,2,0,0,20,0
43.36,4,0,0,10,0
61.25,2,0,0,8,0
46.33,0,0,0,18,0
12.26,3,0,0,11,0
57.97,2,0,0,13,0
18.12,4,0,0,22,0
128.1,4,0,0,20,0
68.55,4,0,0,21,0
13.63,6,0,0,9,0
278.43,2,0,0,17,0
22.34,5,0,0,11,0
150.69,4,1,0,22,0
161.09,4,0,0,22,0
60.81,6,0,0,22,0
325.31,3,0,0,13,0
465.89,1,0,0,19,0
61.9,2,0,0,18,0
46.32,1,0,0,8,0
34.65,4,1,0,14,0
142.21,3,0,0,9,0
34.69,4,0,0,9,0
13.62,4,0,0,16,0
7.98,3,1,0,13,0
79.81,3,0,0,12,0
532.24,1,0,0,16,0
168.35,5,0,1,15,0
168.14,3,0,0,12,0
41.47,3,0,0,21,0
5000.0,19,1,0,1,1
89.68,1,0,0,13,0
59.95,2,0,0,14,0
97.71,1,0,0,8,0
7116.44,20,1,1,2,1
28.52,3,0,0,15,0
100.76,3,0,0,20,0
35.54,1,0,0,12,0
59.28,4,1,0,21,0
32.04,5,0,1,12,0
434.88,5,1,0,12,0
62.77,3,0,0,18,0
18.78,2,0,0,13,0
26.19,2,0,0,15,0
14.18,2,0,0,17,0
82.25,3,0,1,18,0
107.25,4,1,0,14,0
43.9,2,1,0,11,0
34639.64,14,1,0,3,1
216.44,1,0,0,12,0
98.56,2,0,0,9,0
124.72,3,0,0,15,0
58.82,0,0,0,11,0
69.15,2,0,0,22,0
132.9,4,0,0,15,0
102.19,3,0,0,17,0
31.5,4,0,0,11,0
14.1,3,0,0,15,0
83.18,3,0,0,15,0
27.68,2,0,0,19,0
63.95,3,1,0,10,0
133.63,2,0,0,17,0
397.57,3,0,0,8,0
64.67,9,1,0,9,0
53.68,2,1,0,17,0
5000.0,15,1,1,3,1
35.87,3,0,0,8,0
8.61,4,1,0,13,0
243.89,4,0,0,14,0
154.48,4,0,0,14,0
36.05,4,1,0,22,0
13.87,1,0,0,22,0
21.84,4,0,0,19,0
263.48,3,0,0,22,0
23.67,2,0,0,18,0
31.4,4,0,0,14,0
143.15,4,0,1,14,0
5000.0,13,1,0,0,1
13.02,2,0,0,21,0
93.36,3,0,0,17,0
27.75,2,0,0,13,0
96.88,4,0,0,19,0
133.73,0,0,0,16,0
105.27,4,0,0,14,0
11.87,2,0,0,19,0
37.83,2,0,0,15,0
59.51,2,0,0,13,0
5000.0,8,1,0,5,1
68.39,1,0,0,14,0
24.97,3,0,0,11,0
32.97,1,1,0,16,0
76.51,4,0,0,19,0
84.4,3,0,0,14,0
26.47,2,0,1,21,0
5000.0,19,1,1,4,1
27.03,5,0,0,12,0
141.38,3,0,0,9,0
278.28,3,0,0,10,0
17.75,4,0,0,12,0
25.71,6,0,0,18,0
11.79,2,0,0,15,0
23.86,3,0,0,16,0
130.91,3,0,0,12,0
214.67,2,0,0,19,0
111.01,2,0,0,14,0
191.55,6,0,0,18,0
78.5,2,0,0,19,0
33.5,3,0,0,21,0
28.43,1,0,0,9,0
96.45,4,0,1,10,0
118.8,2,0,0,10,0
89.3,0,0,0,8,0
38.55,3,0,0,13,0
34.8,1,0,0,16,0
54.71,2,0,0,15,0
196.69,2,0,0,8,0
55.71,6,0,0,22,0
71.46,3,0,0,9,0
182.8,3,0,0,22,0
97.94,4,0,0,17,0
122.62,0,0,0,13,0
226.9,3,0,0,12,0
43.41,1,0,0,14,0
5.18,5,0,0,9,0
7.73,4,0,0,20,0
261.96,0,0,0,20,0
40.91,3,0,0,19,0
115.69,4,0,0,21,0
84.02,0,0,0,18,0
119.34,3,0,0,17,0
101.72,6,0,0,20,0
167.09,4,0,0,22,0
44.98,2,0,0,13,0
172.72,3,0,0,8,0
138.72,1,0,0,13,0
50.76,4,0,0,19,0
29.42,1,0,0,10,0
78.58,2,0,0,10,0
70.29,4,0,0,15,0
115.29,3,0,0,8,0
33.52,4,0,0,22,0
35.82,3,0,0,11,0
195.91,0,0,0,16,0
27.48,3,0,0,18,0
17.81,1,0,0,19,0
13.93,3,1,0,8,0
25.03,2,0,0,19,0
25.73,5,0,0,8,0
97.95,6,0,0,21,0
5000.0,25,0,0,1,1
14.29,2,0,0,18,0
193.82,6,0,1,9,0
24.78,0,1,0,19,0
78.08,2,0,0,21,0
113.38,3,0,0,21,0
82.66,1,0,0,9,0
45.79,5,0,0,15,0
229.31,2,0,0,17,0
325.03,1,0,0,17,0
9.44,3,0,0,10,0
51.05,6,0,0,11,0
73.23,2,0,0,20,0
31.68,3,1,0,14,0
14.08,3,0,0,21,0
42.14,4,1,0,9,0
124.31,2,0,0,16,0
76.24,3,0,0,14,0
53.08,1,0,0,19,0
529.24,4,0,0,14,0
14.89,1,0,0,10,0
74.65,0,0,1,17,0
11.98,2,0,0,8,0
328.72,5,0,0,9,0
111.33,2,0,0,10,0
15.17,2,0,0,10,0
59.51,1,0,0,12,0
87.77,2,0,0,10,0
40.06,3,1,0,8,0
5000.0,18,1,0,5,1
191.11,3,1,0,14,0
34.99,1,0,0,13,0
47.13,2,0,0,15,0
25.92,2,0,1,18,0
66.62,3,0,0,12,0
270.45,0,0,0,18,0
133.38,2,0,0,15,0
81.72,1,0,0,14,0
249.89,1,0,0,9,0
79.05,1,0,0,22,0
205.5,4,0,0,16,0
18.26,5,0,0,14,0
31.65,1,0,0,16,0
5222.07,15,1,1,0,1
8.25,1,1,0,18,0
13.96,4,0,0,13,0
16.0,5,0,0,8,0
86.03,1,0,0,16,0
133.0,2,1,1,11,0
263.98,2,1,0,19,0
104.61,3,0,0,9,0
27.86,0,0,0,15,0
53.85,5,0,0,8,0
5000.0,12,1,0,0,1
42.89,1,0,0,17,0
94.01,1,0,0,11,0
80.5,3,0,1,12,0
60.01,3,0,0,11,0
56.42,3,0,0,17,0
73.81,4,0,0,12,0
9.5,1,0,0,14,0
5000.0,16,1,1,4,1
285.83,1,0,0,21,0
49.81,2,0,1,20,0
17.06,3,0,0,13,0
56.19,1,0,0,15,0
7.94,3,0,1,16,0
52.2,4,0,0,21,0
131.34,3,0,0,11,0
150.03,2,0,0,12,0
109.64,3,0,0,14,0
34.15,3,0,0,12,0
9.82,3,0,0,12,0
16.16,2,0,0,21,0
129.95,1,0,0,11,0
164.55,4,0,0,8,0
107.66,4,0,0,17,0
176.22,3,0,0,16,0
171.29,6,0,0,22,0
4.44,2,0,0,13,0
116.34,4,0,0,19,0
79.61,4,0,0,13,0
37.18,4,0,0,10,0
28.43,2,0,0,9,0
33.18,5,0,0,10,0
21.66,2,0,0,15,0
40.78,3,0,0,13,0
52.88,3,0,0,22,0
30.13,7,0,0,11,0
164.98,3,0,0,18,0
90.3,0,0,0,18,0
27.17,3,0,0,13,0
97.41,3,0,0,20,0
106.57,3,0,0,16,0
66.0,5,0,0,8,0
111.58,3,0,0,13,0
43.94,5,0,0,9,0
13.41,2,0,0,20,0
35.43,7,0,0,17,0
59.76,2,0,0,8,0
28.25,1,0,0,18,0
28.14,3,0,0,19,0
20.44,4,0,0,17,0
20.65,1,0,0,20,0
17.43,4,0,0,10,0
29.1,3,0,0,16,0
88.31,4,0,0,13,0
7.25,3,1,0,11,0
473.01,6,0,0,10,0
16.81,0,0,0,22,0
99.13,3,0,0,8,0
47.82,3,0,0,8,0
19.54,3,0,0,11,0
279.33,2,0,0,22,0
30.9,5,0,0,19,0
40.55,4,0,0,12,0
34.5,3,1,1,12,0
62.13,2,0,0,22,0
54.61,5,0,0,8,0
128.77,4,0,0,22,0
62.99,2,0,0,9,0
229.61,3,0,0,13,0
16.85,10,0,0,11,0
55.36,5,0,0,14,0
125.61,4,0,0,16,0
54.1,4,0,0,15,0
414.39,3,0,0,22,0
30.84,3,0,0,10,0
86.6,3,1,0,19,0
42.8,6,0,0,17,0
19.56,2,0,0,9,0
4.93,2,0,0,20,0
31.39,3,0,0,22,0
287.57,7,0,0,20,0
87.16,2,1,0,14,0
8911.42,11,1,1,2,1
7.21,5,0,0,11,0
62.73,3,0,0,9,0
70.37,7,0,0,20,0
26.96,4,0,0,8,0
13.15,0,0,0,11,0
42.77,8,0,1,18,0
113.62,5,0,0,15,0
59.14,5,0,0,14,0
25.64,2,0,0,9,0
16.3,4,0,0,10,0
196.57,5,0,0,21,0
60.73,5,0,0,15,0
43.53,3,1,0,11,0
10042.27,15,1,1,3,1
75.39,4,0,0,19,0
123.16,4,0,0,9,0
102.48,1,0,0,10,0
136.13,3,0,0,18,0
58.44,3,0,1,11,0
6.53,1,0,0,15,0
69.55,1,0,0,13,0
37.8,4,0,0,9,0
141.01,2,0,0,16,0
145.25,4,0,0,13,0
113.85,1,0,0,18,0
23.71,2,0,0,21,0
919.96,4,0,0,22,0
11.88,1,0,0,12,0
8.62,3,0,0,9,0
6.08,5,0,0,15,0
177.67,6,0,0,18,0
51.79,4,0,0,16,0
32.93,1,0,0,20,0
34.28,8,0,0,15,0
152.81,4,0,0,19,0
149.52,0,0,1,13,0
127.33,4,0,0,14,0
8.7,5,0,0,18,0
50.99,2,0,0,19,0
7.63,1,1,0,19,0
155.09,4,0,0,19,0
27.89,1,0,0,18,0
35.74,4,0,0,8,0
5000.0,14,1,1,0,1
146.96,2,0,0,16,0
33.64,1,0,0,18,0
52.48,4,0,1,9,0
94.77,2,0,0,11,0
33.66,4,0,0,18,0
142.0,3,0,0,22,0
160.9,0,0,0,14,0
44.44,4,0,0,9,0
206.16,2,0,1,12,0
13.44,4,0,0,15,0
57.53,0,0,0,16,0
80.11,2,0,0,12,0
39.65,1,1,0,8,0
87.04,4,0,0,18,0
65.82,3,0,0,12,0
102.86,2,1,0,16,0
25.54,0,0,0,17,0
139.94,2,0,0,10,0
40.13,0,1,0,11,0
143.62,3,0,0,17,0
44.51,3,0,1,21,0
132.64,2,0,0,14,0
12423.25,13,0,0,5,1
83.22,2,1,0,14,0
83.01,2,1,0,19,0
16.81,1,0,0,22,0
11.57,3,0,0,11,0
56.53,2,1,0,12,0
20.32,4,0,0,12,0
57.14,1,0,0,17,0
41.86,5,0,0,15,0
82.11,3,1,0,11,0
6.91,9,0,1,10,0
47.13,2,0,1,10,0
28.31,4,0,0,17,0
79.93,4,0,0,14,0
50.75,3,0,0,16,0
9.31,4,0,0,18,0
31.49,1,1,0,19,0
27.52,2,0,0,18,0
211.76,3,0,0,13,0
23.32,5,0,0,13,0
43.7,2,0,0,10,0
53.4,3,0,0,14,0
51.12,3,0,0,15,0
113.13,2,0,0,18,0
92.82,2,0,0,17,0
18.96,1,0,0,14,0
55.64,2,0,0,8,0
264.57,1,0,0,16,0
152.55,4,0,0,19,0
32.57,2,0,0,16,0
127.07,3,0,0,13,0
108.53,7,0,0,9,0
61.15,2,0,0,11,0
513.33,4,0,0,13,0
77.89,7,0,0,9,0
12.09,1,1,0,21,0
25.46,4,0,0,19,0
264.4,5,1,0,20,0
1599.4,4,0,0,14,0
28.31,4,0,0,8,0
112.33,3,0,0,17,0
29.82,4,0,0,9,0
106.21,1,0,0,19,0
15.02,6,1,0,20,0
13.47,1,0,0,21,0
53.42,1,0,0,11,0
72.33,3,0,0,12,0
264.86,1,0,0,14,0
71.1,4,0,0,19,0
11.66,4,0,0,12,0
10.1,2,1,0,12,0
5.36,2,1,0,15,0
38.74,1,0,0,12,0
18.85,2,0,0,18,0
270.28,1,0,0,11,0
36.46,3,0,1,12,0
216.09,1,0,0,16,0
36.26,3,0,0,10,0
13.47,6,0,0,21,0
34.86,6,0,0,9,0
143.37,2,0,0,10,0
56.9,2,0,0,14,0
71.74,4,0,0,18,0
171.3,1,1,0,14,0
119.51,1,0,0,18,0
394.04,5,0,0,19,0
24.91,3,0,0,20,0
233.88,5,0,0,15,0
53.81,3,0,0,9,0
132.83,1,0,0,21,0
49.3,1,0,0,11,0
24.29,3,0,0,9,0
74.26,2,1,0,9,0
72.05,4,0,0,18,0
478.16,2,0,0,11,0
37.23,2,0,0,12,0
14.71,0,0,0,8,0
177.8,3,0,0,18,0
64.83,4,0,0,9,0
149.5,3,1,0,13,0
28.98,3,0,0,22,0
75.29,6,0,0,22,0
155.85,2,0,0,12,0
16.58,3,1,0,16,0
20.34,2,0,0,21,0
26.15,3,0,0,13,0
24.64,2,0,0,12,0
63.72,1,0,0,17,0
5000.0,21,1,0,0,1
11.95,2,1,0,10,0
56.57,4,0,0,21,0
292.28,2,0,0,19,0
45.45,5,0,0,22,0
9539.62,14,1,1,4,1
219.74,1,0,0,10,0
180.21,2,1,0,10,0
48.45,5,0,0,21,0
34.85,5,0,0,19,0
68.14,4,0,0,13,0
99.24,4,0,0,18,0
39.22,3,0,0,12,0
24.19,0,0,0,10,0
11824.89,17,1,1,5,1
50.54,3,0,0,21,0
35.38,2,0,0,10,0
76.84,5,0,0,21,0
35.34,2,1,0,14,0
58.43,6,0,0,18,0
14.98,2,0,0,12,0
43.51,4,1,0,19,0
78.86,4,0,0,22,0
42.66,3,0,0,20,0
63.46,3,0,0,20,0
36.38,2,0,0,20,0
27.9,6,0,1,14,0
340.23,3,0,0,10,0
5000.0,14,0,1,2,1
11.05,2,0,0,17,0
474.97,4,0,0,22,0
55.88,2,0,0,14,0
53.17,3,0,0,22,0
153.32,5,0,0,8,0
31.54,3,0,0,10,0
41.27,2,0,0,18,0
95.66,4,0,0,13,0
50.85,2,0,0,22,0
280.68,2,0,0,10,0
16.17,2,1,0,8,0
38.44,5,0,0,16,0
3.65,1,0,0,10,0
5000.0,12,0,0,5,1
408.41,6,0,0,10,0
36.1,2,1,0,19,0
22.26,1,0,0,10,0
211.26,2,0,0,19,0
86.52,5,0,0,20,0
5000.0,17,1,1,5,1
178.94,4,0,0,14,0
87.53,4,0,0,10,0
25.99,3,0,0,15,0
30.23,4,0,0,18,0
11.32,4,0,0,19,0
68.08,3,0,0,14,0
87.29,2,0,0,8,0
33.79,1,0,0,15,0
56.09,3,0,0,10,0
196.03,2,0,0,22,0
97.89,1,0,0,21,0
39.13,0,0,0,17,0
14.45,1,0,0,21,0
5.45,3,1,0,18,0
8.33,3,0,0,21,0
13.46,5,0,0,18,0
63.99,4,0,0,18,0
40.91,2,0,0,17,0
17.54,2,0,0,18,0
162.42,2,0,0,13,0
76.8,2,0,0,9,0
75.71,4,0,0,14,0
40.06,4,0,0,19,0
22.11,3,0,0,13,0
21.35,3,1,0,8,0
93.45,6,0,0,19,0
21.71,5,0,0,9,0
232.97,6,1,0,16,0
14.22,6,0,0,21,0
85.58,5,1,0,20,0
119.35,3,0,0,9,0
20.53,1,0,1,8,0
105.9,0,0,0,8,0
185.27,2,0,0,17,0
76.0,2,0,0,19,0
47.38,4,0,0,12,0
70.2,0,0,0,12,0
49.46,4,1,1,10,0
22.02,3,0,0,13,0
126.4,3,0,0,12,0
119.13,1,0,0,18,0
99.04,6,0,0,8,0
11.67,5,0,0,19,0
35.67,0,1,0,19,0
23.69,5,0,0,12,0
31.62,2,0,0,14,0
9.06,1,0,0,19,0
59.03,4,0,0,22,0
84.13,1,0,0,12,0
180.71,2,0,0,15,0
18456.37,11,1,1,4,1
663.42,5,0,0,21,0
40.41,3,1,0,11,0
18.71,3,0,0,9,0
20.29,2,0,0,17,0
62.34,6,0,0,18,0
273.75,6,0,0,21,0
38.31,1,0,0,12,0
182.91,4,0,0,22,0
124.85,3,0,0,8,0
9.68,3,0,0,11,0
27.55,1,0,0,13,0
365.47,1,0,0,17,0
292.13,2,0,0,14,0
39.09,1,1,0,18,0
59.31,3,0,0,21,0
44.9,1,1,0,18,0
30793.2,16,1,0,2,1
5000.0,14,0,1,0,1
44.93,1,0,0,10,0
46.0,4,0,0,13,0
26.2,13,0,0,10,0
153.19,3,0,0,15,0
52.46,3,0,0,16,0
58.52,1,0,0,12,0
5000.0,12,1,0,5,1
42.58,4,0,0,20,0
